Accuracy,Precision,Recall,F1
0.8742390497401633,0.8468759166911117,0.8988169364881694,0.8720737048784172
0.8819599109131403,0.8699112335475971,0.8848069738480697,0.8772958789936719
0.8776540460282108,0.8474970896391153,0.9066002490660025,0.8760529482551143
0.8758723088344469,0.8447475333720256,0.9062889165628891,0.8744367677981376
0.8764662212323683,0.8477498538866161,0.9031755915317559,0.8745854687971057
0.8715664439495174,0.8353815375821664,0.910024906600249,0.8711071375353897
0.8693392724573126,0.8246102449888641,0.9221668742216688,0.8706643151087596
